doc_id	genre	source	date	text
550	MDCL	MDCL	2021-04-21	Sahlgrenska universitetssjukhuset har behövt slänga covid-19-vaccin efter avbokningar och att patienter vägrat ta Astra Zenecas vaccin. Nu ska verksamheten centraliseras från enskilda enheter till sjukhuset mitt i Göteborg. Patienter i riskgrupper som ska vaccineras i fas 2 och 3 har i stor utsträckning gjorts det på olika enheter inom Sahlgrenska universitetssjukhuset, som exempelvis cancer- och dialysmottagningar i Göteborg och Mölndal. Men nu kommer det att centraliseras till Sahlgrenska sjukhuset inne i centrala Göteborg, skriver Göteborgs-Posten. Bakgrunden är att universitetssjukhusets personal har behövt slänga vaccindoser när patienter avbokat sina tider eller valt att inte ta vaccinet när det fått reda på att de skulle få Astra Zenecas vaccin. Med en centraliserad hantering blir patientunderlaget dock större, och det går lättare att fylla de luckor som uppstår när patienter uteblir. Centraliseringen innebär också att de enskilda enheterna slipper tidskrävande administration och att hitta ersättare till patienter som avbokat. - Många verksamhetschefer har känt att vi måste hantera detta annorlunda. Det handlar om att försöka öka takten på vaccinationen utifrån de doser vi får, säger Charlotte Widell, verksamhetschef för lungmedicin, allergologi och palliativ medicin, till GP 
551	MDCL	MDCL	2021-04-21	Under pandemin har mängden donerad vävnad från avlidna minskat. En anledning är att det krävs ett negativt covidtest för att donera. Möjligheterna att transplantera vävnad från avlidna har minskat under pandemin. På Rättsmedicinalverket, som tar hand om en fjärdedel av all vävnad i Sverige, stod verksamheten i princip helt stilla under stora delar av förra året, rapporterar Sveriges Radio Ekot. En förklaring är att det krävs ett negativt covidtest för den avlidna för att kunna donera. - Det fanns ett kapacitetsproblem för testningen, inte minst under våren och sommaren, i hela landet, säger Johan Rahm, kommunikationschef på Rättsmedicinalverket, till Sveriges Radio. På S:t Eriks Ögonsjukhus i Stockholm minskade både donerade hornhinnor och antal operationer med runt 35-40 procent under pandemin. - Många av de krafter som normalt läggs på donationsverksamheten sögs in i covid-19-vården. Dessutom var obduktionsavdelningarna överfulla med patienter som hade avlidit, säger Per Montan, medicinskt ansvarig på hornhinnebanken på Sankt Eriks ögonsjukhus, till Ekot. Enligt Svenska Cornearegistret har väntetiden i transplantationskön för hornhinnor ökat från tre till sex månader. 
552	NEWS	NEWS	2021-04-21	Olivia Wigzell, generaldirektör på Socialstyrelsen. Olivia Wigzell, Socialstyrelsens generaldirektör, säger att grafen för iva-patienter pekar "rakt uppåt". Regionernas prognoser är också röda, vilket innebär att de ser en försämring på kort och lång sikt. 
553	NEWS	NEWS	2021-04-21	Pandemin fortsätter enträget - och efter de brittiska, sydafrikanska, brasilianska och kaliforniska varianterna av coronaviruset kommer nu den indiska så kallade dubbelmutationen. Den dominerar smittspridningen i just Indien men har också hittats i exempelvis Storbritannien, Danmark och Norge. Enligt det indiska hälsodepartementet innebär den nya mutationen en ökad infektionsrisk. Så hur oroliga bör vi vara för den? Hur snart kommer vi att behöva andra typer av vaccin mot alla mutationer? Dessutom: gör länder som just nu stoppar Astra Zenecas vaccin rätt? Och finns det några goda nyheter vad gäller processen för att stoppa pandemin? Det pratar vi om i Aftonbladet Daily. Gäst: Ali Mirazimi, adjungerad professor i klinisk virologi vid Karolinska institutet. 
554	NEWS	NEWS	2021-04-21	Två militärfordon transporterar kroppar till krematoriet i Padova Stödet från återhämtningsfonden är kopplat till verklig verklig ekonomisk nedgång på grund av coronan. Till exempel Italien drabbades hårt av pandemin. På bilden två militärfordon som transporterar kroppar till krematoriet i Padova. Bild: EPA-EFE/NICOLA FOSSELLA Ett stort hinder för EU:s coronaåterhämtningsfond är undanröjt. Det tyska parlamentet har redan tidigare fattat beslut om att Tyskland deltar i fonden, men beslutet överklagades. I dag kom den tyska grundlagsdomstolen med beslutet att överklagan förkastas. Sju av åtta domare röstade för beslutet. Därmed får den tyska förbundspresidenten rätt att underteckna beslutet om att landet ska delta i återhämtningsfonden. EU:s coronafond ska bestå av 750 miljarder euro som kan delas ut som endera lån eller understöd. De summor som de olika länderna kommer att få från fonden är beroende av hur stor ekonomisk skada coronapandemin ställde till med i länderna. Kopplingen mellan verklig ekonomisk nedgång på grund av coronan och stödsummor var något som Finland uttryckligen krävde att skulle ingå i återhämtningspaketet. Alla EU-länder måste fatta beslut om att delta för att fonden ska kunna bli av. I Finland ligger ärendet just nu hos grundlagsutskottet. 
555	PBLMD	PBLMD	2021-04-21	Den 26 juni ska ett slags vaccinpass införas i EU. I Sverige pågår förberedelser för fullt. Syftet är att det ska underlätta resande. Det som inom EU kallas Digital Green Certificate kommer att börja gälla den 26 juni i alla medlemsstater, med tillägget att man kan få sex veckor på sig att få systemet att fungera helt och hållet. Den fria rörligheten inom EU har varit nedstängd under pandemin och det här är ett sätt att underlätta resandet. Men det har gått väldigt snabbt och det finns fortfarande många oklarheter i hur det ska fungera i detalj, både inom EU och i Sverige. Sverige har med sina 21 regioner ett väldigt decentraliserat vårdsystem. - Vi kommer även inrätta ett supportcenter där det ska finnas hjälp om det blivit fel. Det är ett väldigt komplext system som ska vara på plats, säger Magnus Enzell, enhetsråd på infrastrukturdepartementet. Bara EU Än så länge är det bara något som gäller inom EU, säger Magnus Enzell. - WHO för diskussioner om globala standarder för resor. Kanske kan det till och med bli speciella avtal mellan olika länder, men just nu finns inga sådana diskussioner i Sverige. Inte ens när det gäller länder där många svenskar arbetar och bor. - Ta Storbritannien, hur gör vi där. Fortfarande oklart. 
556	PBLMD	PBLMD	2021-04-21	En svensk kvinna i 70-årsåldern har drabbats av den koagulationsrubbning som konstaterats vara en ovanlig biverkning från Astra Zenecas vaccin mot covid-19. Hittills har 429 000 personer fått AZ-vaccinet i Sverige, enligt Läkemedelsverkets senaste uppdatering. Den drabbade kvinnan utgör det fjärde svenska fallet där det finns en bekräftad kombination av blodproppar och låga nivåer av blodplättar - efter vaccination med Astra Zenecas vaccin. - Det är en kvinna, knappt 70 år gammal, tidigare väsentligt frisk och som har fått Astra Zenecas vaccin för en dryg vecka sedan. Ett nytt fall som vi precis fått in, säger Läkemedelsverkets enhetschef Veronica Arthurson. Kvinnan intensivvårdas, enligt Läkemedelsverkets senaste uppgifter. Fallet kommer att rapporteras till europeiska läkemedelsmyndigheten (EMA) under onsdagen. Majoritet av fallen kvinnor under 60 De tre andra svenska fallen rör två kvinnor i 60-årsåldern samt en kvinna i 30-årsåldern. Ett av fallen handlar om ett dödsfall. I Sverige är vaccinet godkänt för alla vuxna, men Folkhälsomyndighetens rekommendation är att det endast ska ges till 65-plussare. Den stora majoriteten av de inrapporterade fallen av koagulationsrubbningar i Europa rör kvinnor yngre än 60 år. Det nya fallet, som alltså rör en 65-plussare, hanteras inte på något annat sätt från Läkemedelsverket jämfört med de andra fallen, enligt Veronica Arthurson. - Min bild är att om det finns enstaka fall som sticker ut från majoriteten, till exempel gällande ålder, så påverkar inte det nödvändigtvis konklusionerna, säger hon. 
557	PBLMD	PBLMD	2021-04-21	För den som drabbats av långtidscovid kan symtomen variera och för att kunna komma tillbaka till det liv som var innan sjukdomen kan en fysioterapeut vara till hjälp. I videon visar Carolina Carlsson, som är fysioterapeut på Sandviken Södra Din hälsocentral, övningar som går att göra hemma. REHABILITERING EFTER COVID-19 Det varierar hur lång tid det tar att återhämta sig efter covid-19. Det är vanligt att känna sig mycket trött länge efter sjukdomen, ibland i flera veckor, eller månader om du har varit mycket sjuk. Lukter och smaker kan kännas annorlunda eller mindre än vad de brukar. Du kan ha svårt att äta, dricka eller svälja. Det kan vara jobbigt att andas och rösten kan bli hes, skrovlig eller försvinna. Här får du råd om både fysisk och psykisk rehabilitering. 
558	PBLMD	PBLMD	2021-04-21	Knappt 400 personer i länet har enligt Region Gävleborg diagnostiserats med långvariga symptom efter att ha drabbats av covid-19. För att just personer med långvariga symptom efter covid-19 ska få bättre vård och rehabilitering vidareutvecklar nu regionen sitt arbetssätt. - Från december och fram till nu har det successivt ökat med antalet som sökt och har fått den här diagnosen, säger Anders Rhodin som är verksamhetschef för paramedicin inom specialistvård. Personer som drabbas av långtidscovid kan ha olika symptom, en del kan bland annat ha problem med andningen och trötthet. Utveckla rutiner och arbetssätt Enligt Anders Rhodin får patienter med långvariga symptom efter covid-19 hjälp om de har behov av det. Det kan handla om individuella rekommendationer till behandling och rehabilitering av flera professioner. Då det har kommit ny kunskap ser regionen ett behov att utveckla sina rutiner och arbetssätt för att bättre kunna hjälpa denna patientgrupp. I videon berättar verksamhetschefen Anders Rhodin, vad regionen kan göra för att hjälpa personer som har symptom efter att ha haft covid-19. 
559	MDCL	MDCL	2021-04-22	Förra året sågs betydligt färre fall av inte bara influensa och vinterkräksjuka - även antalet fall av till exempel gonorré, hepatit B och så kallade mördarbakterier minskade jämfört med föregående år. Folkhälsomyndigheten kopplar det till ett förändrat beteende under pandemin. Det har tidigare rapporterats att antalet fall av säsongsbetonade luftvägsinfektioner som influensa och RS-virus samt antalet fall av vinterkräksjuka har varit färre under pandemin än under tidigare år. Men även om nedgången varit tydligast här har de rapporterade fallen av en rad andra smittsamma sjukdomar också minskat. Enligt statsepidemiolog Anders Tegnell är det åtgärderna mot covid-19, och det förändrade beteende som de medfört, som ligger bakom. - Att de flesta svenskar följde råd och rekommendationer, hade färre nära kontakter, höll avstånd, arbetade hemma, stannade hemma även vid lindriga symtom, undvek utlandsresor och var noga med handhygienen bidrog till minskningen av smittsamma sjukdomar förra året, säger han i ett uttalande på Folkhälsomyndighetens webbplats. Till exempel insjuknade färre personer i livsmedelsburna infektioner som campylobacter, salmonella och yersinia jämfört med föregående år. Även när det gäller sexuellt överförbara och blodburna infektioner sågs en nedgång. Antalet rapporterade fall av hepatit B respektive C minskade med 25 procent och antalet hiv-fall med 15 procent. För gonorré och klamydia rör det sig om en minskning till 2018 års nivå. När det gäller invasiva grupp A-streptokocker - så kallade mördarbakterier - rapporterades hälften så många fall under 2020 som under 2019. Förra året handlade det om 376 fall, jämfört med 768 fall året dessförinnan. Ta del av Folkhälsomyndighetens statistik. 
560	NEWS	NEWS	2021-04-22	Indien är världens största tillverkare av vaccin. Men kampen mot corona är ojämn och en ny våg av fall sveper över landet, med de högsta dagsnivåerna av nya fall hittills uppmätta i världen. 
561	NEWS	NEWS	2021-04-22	Västra Götalandsregionen flyttar riksgrupper från fas 3 till fas 4 - nu ska endast personer med täta sjukhuskontakter få förtur till covidvaccin. Justeringen i vaccinationsplanen görs för att vårdcentralerna ska slippa lägga så mycket tid på administration. Men beslutet går stick i stäv med Folkhälsomyndighetens rekommendation kring vem som ska prioriteras, rapporterar Göteborgs-Posten. I fas 3 i vaccinationsplanen ingår bland annat "personer i åldern 18-59 år med en sjukdom eller ett tillstånd som innebär en ökad risk för att bli allvarligt sjuk i covid-19", så som personer med diabetes, olika kroniska sjukdomar och extrem fetma. LÄS MER: Smittan ökar - nästan 7 000 fall av covid-19 Västra Götalandsregionen har nu beslutat att flytta vissa grupper i fas 3 till fas 4 där alla ovaccinerade personer ingår. Administration tog för mycket tid Västra Götalandsregionens vaccinationssamordnare Kristine Rygge uppger för GP att vårdcentralerna har tvingats lägga mycket tid på administration, som att ta ut listor över vilka som exempelvis har diabetes eller högt blodtryck i de olika åldersgrupperna. Men när justeringen av vaccinationsplanen nu görs nekas riskgrupper förtur till vaccin. LÄS MER: Ingrid och Rolf kan träffas på Sörgården utan visir för ansiktet - Jag tycker man ska se vårt uppdrag, att vaccinera så många som möjligt så snabbt som möjligt för att bromsa smittspridningen, vilket är till fördel för alla. På det här sättet kan vi ge vaccin till fler på kortare tid, än om vi behövt söka fram dessa riskgrupper, säger Kristine Rygge till GP. 
562	PBLMD	PBLMD	2021-04-22	Flera personer som inte testat sig för covid har fått läggas direkt in på IVA, något som kan gå att undvika om sjukvården är förvarnad. Förra veckan hamnade fyra personer på akuten efter att ha blivit svårt sjuka i covid. Regionen understryker nu vikten av att testa sig när man har symptom. Det var fyra medelålders män som vid olika tillfällen förra veckan kom in till akuten med covid. De fick skickas direkt in på covid-IVA för vård. Regionen understryker nu återigen vikten av att testa sig vid symptom. - Om vi kan ge vård tidigare så har vi möjlighet att undvika IVA-vård för patienterna och att de blir mer allvarligt sjuka. Det är viktigt att alla med symptom verkligen går och provtar sig, säger Maria Palmérus, verksamhetschef infektionskliniken. 
563	PRDCL	PRDCL	2021-04-22	Landets regim vill så snabbt som möjligt införa det integritetskränkande vaccinpasset som inte bara ska spara data om negativa coronatest utan också intyga att bäraren har injicerats med det kontroversiella vaccinet och därför tillåts resa eller besöka idrotts- och kulturevenemang i landet. Därmed blir Frankrike först i EU med vaccinpass. Den franska appen går under namnet TousAntiCovid och används redan nu för övervakning och smittspårning men har nu alltså uppdaterats för att innehålla ännu mer integritetskränkande data. Noterbart är att detta vaccinpass inte bara ska användas för reser inom EU utan också inom landet. De som kan intyga att de injicerat sig med något av de kontroversiella vaccinen kan komma att få besöka festivaler, konserter och idrottsevenemang - samtidigt som de som inte tagit vaccinet nekas inträde till dylika evenemang 
564	MDCL	MDCL	2021-04-23	Folkhälsomyndigheten rekommenderar att man även fortsatt avvaktar med användning av Janssens vaccin mot covid-19. Det kan betyda att vaccinet i princip inte kommer användas i Sverige. På grund av mycket sällsynta men allvarliga biverkningar har Janssens vaccin inte varit aktuellt för personer under 65 år. Vaccinet, som är av samma typ som Astra Zenecas, har kopplats till fall med yngre personer som drabbats av blodproppar och samtidigt låg nivå av blodplättar. Vaccinet skulle levereras i större mängder till Sverige i maj. Men då har de som är över 65 år i stor utsträckning redan hunnit bli vaccinerade med andra vaccin. Eftersom Janssens vaccin i alla fall inte skulle rekommenderas för yngre, väljer Folkhälsomyndigheten nu en fortsatt paus av vaccinet. Det gäller samtliga åldersgrupper. - Vi tycker det är bättre att rekommendera de vaccin som vården nu är vana vid att använda. Personer över 65 år kommer ändå kunna få vaccin av de andra tre sorterna, säger statsepidemiolog Anders Tegnell i ett pressmeddelande. Tidigare i april beslutade Folkhälsomyndigheten att fortsatt rekommendera att Astra Zenecas vaccin bara ska ges till personer som är 65 år och äldre. 
565	MDCL	MDCL	2021-04-23	Region Kalmar län är en av de hårdast pressade just nu i pandemin. Nu har regionen aktiverat krislägesavtalet för att klara trycket. Region Kalmar län har det näst högsta snittet i landet när det gäller nya fall av covid-19. Enligt siffror från torsdagen har 1 126 fall per 100 000 invånare bekräftats de senaste 14 dagarna. Det kan jämföras med rikssnittet på drygt 794. På torsdag eftermiddag begärde regionen att få aktivera krislägesavtalet, vilket godkändes av Sveriges Kommuner och regioner (SKR) på fredagsmorgonen. - Vi har tömt ut alla de möjligheter som kollektivavtalet ger oss. Men det räcker inte längre så därför begär vi att krislägesavtalet aktiveras, säger hälso- och sjukvårdsdirektör Johan Rosenqvist, i ett pressmeddelande. Krislägesavtalet innebär bland annat att ordinarie arbetstid sätts till 48 timmar per vecka i max fyra veckor, mot att arbetsgivaren betalar 220 procent av lönen och att ersättningen höjs vid särskild nödfallsövertid. För Region Kalmar läns del ska avtalet användas inom anestesi- och intensivvårdskliniken vid Länssjukhuset i Kalmar. Yrkesgrupperna som berörs är sjuksköterskor och undersköterskor. Samtidigt kommer medarbetare från övriga delar av Region Kalmar läns verksamheter att behöva anvisas dit, uppger regionen. Länssjukhuset har normalt sex till sju intensivvårdsplatser. Nu finns dock planer på att utöka antalet platser till tolv på grund av covidvården. Region Kalmar län har tidigare aktiverat krislägesavtalet, då mellan den 11 januari och den 9 februari, men utan att använda det i praktiken. Att regioner aktiverat avtalet "för säkerhets skull" utan att faktiskt använda det, har väckt facklig kritik. I februari införde därför SKR en ny regel som innebar att regionerna måste visa en plan för när personal ska anvisas enligt avtalet. I nuläget är krislägesavtalet aktiverat i åtta regioner. Förutom Kalmar län är det Stockholm, Jönköpings län, Västerbotten, Uppsala, Gävleborg, Dalarna och Norrbotten. 
566	PBLMD	PBLMD	2021-04-23	Flera anställda som jobbar inom vården får hudproblem på grund av långvarig användning av munskydd. SVT Nyheter Skåne har pratat med några vårdanställda som vittnar om olika typer av hudbesvär som orsakas av munskydd. En av dem som SVT har pratat med, vill vara anonym. Vi kallar henne "Linda". Hon jobbar heltid inom äldreomsorg och brukar ha munskydd på sig många timmar under sin arbetsdag. - Jag tycker att det är viktigt att ha munskydd för vårt och patientens bästa, men det är mycket besvärligt. Jag får eksem- och acneliknande utslag i ansiktet, nässår och näsblod, säger "Linda". Vill ha extrapauser Hur ska man lösa det här problemet tycker du? - Att vi till exempel får extra pauser typ 10-15 minuter varannan timme. Då får man gå ut och andas frisk luft utan munskydd. Det kan hjälpa så att huden får vila lite och må bra, säger "Linda". 
567	PBLMD	PBLMD	2021-04-23	Folkhälsomyndigheten har beslutat att pausa vaccinering med Janssens coronavaccin i alla åldersgrupper. - Personer över 65 år kommer ändå kunna få vaccin av de andra tre sorterna, säger statsepidemiolog Anders Tegnell. EU:s läkemedelsmyndighet (EMA) kontaterade för några dagar sedan en möjlig koppling mellan Janssen-vaccinet (benämns ibland även som Johnson & Johnson) och de blodproppar som drabbat vissa vaccinerade. Blodproppar med låg nivå av blodplättar har nu klassats som en mycket sällsynt men allvarlig biverkning kopplat till Janssens vaccin mot covid-19. Sverige skulle få leverans med större mängder av Janssens vaccin i maj, men då vaccinet ändå inte rekommenderas till personer under 65 år har nu FHM beslutat att gå ut med rekommendationen att inte vaccinera någon åldersgrupp med Janssen, skriver myndigheten i ett pressmeddelande. Blodproppar med låg nivå av blodplättar klassats som en mycket sällsynt men allvarlig biverkning kopplat till Janssens vaccin mot covid-19. Tillräckligt från andra tillverkare De biverkningar som rapporterats har främst drabbat yngre personer. För personer 65 år och äldre bedöms riskerna med att drabbas av covid-19 fortfarande värre än eventuella biverkningar från vaccinet, men FHM avvaktar: - Vi tycker det är bättre att rekommendera de vaccin som vården nu är vana vid att använda. Personer över 65 år kommer ändå kunna få vaccin av de andra tre sorterna, säger Anders Tegnell, statsepidemiolog. Stoppat i flera länder Flera andra länder i Europa samt USA har valt att pausa användandet av vaccinet. Hittills har nästan sju miljoner amerikaner fått Johnson & Johnsons vaccin, som tillverkas av dotterbolaget Janssen. Fördelen med vaccinet är att bara en dos krävs för att bli färdigvaccinerad. 
568	PBLMD	PBLMD	2021-04-23	I Trollhättan har regionens första "drive in"-vaccinering satt igång. Här är tanken att 100 personer i timmen ska kunna vaccineras. Men på grund av att betydligt färre än väntat bokat tid för sprutan har man behövt ställa in eftermiddagens tider. - När vi säger att de ska få Astras vaccin har ett tiotal dessutom lämnat, säger sjuksköterskan Stina Karlsson. I onsdags startade massvaccineringen i elfordonutvecklaren Nevs lokaler i Trollhättan. Tanken är att 1700 patienter ska vaccineras här varje dag, vilket blir närmare 100 patienter i timmen. Men under fredagen togs beslutet att avsluta vaccineringen redan vid lunchtid - trots att man räknat med att hålla på till klockan åtta på kvällen. Enligt Amira Donlagic, verksamhetschef för Källstorps vårdcentral, är anledningen till att så få kommit till viss del oklar. Men teorin är att rädslan för Astra Zenecas vaccin gjort att många inte tagit sig till vaccineringen. Sjuksköterskan Stina Karlsson berättar att flera patienter inte velat ta sprutan när de fått reda på att man ska få Astra Zenecas vaccin. - Vi har haft två stycken idag som gråtit för att de varit livrädda för biverkningarna, säger hon. Fyra fall av biverkningar i Sverige Enligt Läkemedelsverkets senaste uppdatering har 429 000 personer fått Astra Zenecas vaccin i Sverige. Bland dessa personer har fyra personer fått allvarligare biverkningar. Det handlar då om en bekräftad kombination av blodproppar och låga nivåer av blodplättar, enligt Läkemedelsverket. Hör verksamhetschefen Amira Donlagic och sjuksköterskan Stina Karlsson berätta mer i klippet ovan. 
569	PBLMD	PBLMD	2021-04-23	I vaccinbevisen, som kommer att utfärdas digitalt eller på papper med hjälp av e-legitimation, kommer det att framgå om man är vaccinerad. Foto: Fredrik Sandberg/TT Arbetet med att ta fram en teknisk lösning för ett svenskt vaccinationsintyg följer tidsplanen och bedöms vara klart om drygt fem veckor, men det är ännu inte bestämt när beviset ska sjösättas. Målet att vaccinbevisen ska stå klara till den 1 juni satte Myndigheten för digital förvaltning i början av mars, efter att ha fått i uppdrag av regeringen att ta fram ett digitalt vaccinbevis. - Den tid som har stått till förfogande är ju minimal och det var nog ingen som trodde att det här skulle gå så bra som det faktiskt gör, säger Mats Snäll, chef för digital utveckling på myndigheten, till Sveriges Radio Ekot. Först den 26 juni kommer vaccinationsbevis att börja användas inom EU för resor mellan länderna. Om bevisen kommer att börja användas skarpt i Sverige innan dess är i nuläget inte klart, då det är regeringen som måste ge klartecken. - Vi behöver få nåt ställningstagande hur vi ska göra med själva driftsättningen, säger Mats Snäll till radion. I vaccinbevisen, som kommer att utfärdas digitalt eller på papper med hjälp av e-legitimation, kommer det att framgå om man är vaccinerad, om man har testats positivt för covid-19 och om man har ett nytaget negativt covidtest. 
570	PBLMD	PBLMD	2021-04-23	Kanada stoppar all flygtrafik från Indien och Pakistan i 30 dagar för att minska risken för importfall av covid-19. Smittläget i Indien har förvärrats så pass snabbt att sjukvården inte längre klarar av att ta emot alla som behöver vård. - Genom att ta bort direktresor från de här länderna får folkhälsoexperter tid att utvärdera den pågående epidemin från regionen, sade hälsominister Patty Hajdu på en presskonferens på torsdagen enligt tv-bolaget CTV. Enligt Hajdu står passagerare från Indien för mer än hälften av alla upptäckta smittfall i gränskontrollerna. Många fall har också koppling till Pakistan, sade hon enligt AFP. De som flyger till Kanada från dessa länder via något annat land måste kunna visa upp ett negativt testresultat vid ankomsten, sade transportminister Omar Alhagbra. Stopp till Storbritannien Storbritannien har tidigare beslutat om ett stopp för all flygtrafik från Indien, och Australiens regering har sagt att man överväger att stoppa merparten av alla flygningar. Indien har under de senaste veckorna sett smittkurvorna rusa i höjden, möjligen på grund av virusvarianten B.1.167 ("dubbelmutationen") som misstänks vara mer smittsam. På torsdagen noterades ett nytt dystert världsrekord - 314 835 nya registrerade smittfall i landet under bara ett dygn, dubbelt så många som för en dryg vecka sedan. Nu räcker inte längre sjukhusplatserna till, och flera sjukhus i huvudstaden New Delhi har fått slut på syrgas, rapporterar BBC. Smittspridningen ökar även i Pakistan, men från en avsevärt lägre nivå. Tredje våg i Kanada Kanada kämpar precis som Sverige med en tredje våg. Regeringen föreslog nyligen att lekplatserna skulle stängas och att polisen skulle få stoppa och fråga ut människor som rör sig utomhus. Efter en kritikstorm drogs dock förslagen tillbaka, rapporterar nyhetsbyrån AP. 
571	PBLMD	PBLMD	2021-04-23	Under pandemin har munskydd blivit vardag för dem som jobbar inom vården, något som kan leda till hudbesvär i ansiktet. Många timmars användande av munskydd gör att personal kan få olika typer av ansiktsirritation. På yrkes- och miljödermatologiska mottagningen vid Skånes universitetssjukhus märker man att det har skett en tydlig ökning av drabbad personal. - Om vi går fem-tio år tillbaka så har vi haft en eller två som sökt hjälp varje år för den typen av besvär, men från december 2020 och framåt har vi hunnit undersöka trettiotal medarbetare, säger överläkare Nils Hamnerius. Skavsår och utslag Ökningen kan bero på att man har börjat använda munskydd mycket mera sammanhängande hela dagen så att ansiktshuden aldrig får vila. - Vi har sett skavsår över näsan eller bakom öronen, eksemliknande och akneliknande utslag i ansiktet, säger Nils Hamnerius. Vad ska man ta till för åtgärder när man få sådana besvär? - Försök att utnyttja möjligheterna att ta av munskydd under pauserna några gångar under arbetsdagen och stötta huden genom att smörja den med neutral oparfymerad hudkräm både morgon och kväll, säger Nils Hamnerius. 
572	NEWS	NEWS	2021-04-24	Kremering är det överlägset vanligaste sättet att ta hand om en död person i Indien, ofta på bål. I Indien är sjukhusen överfulla och på gatorna utanför dör covidsjuka av syrebrist i väntan på vård. Landet är nu det som drabbas allra hårdast av coronaviruset och en ljusning tros vara veckor bort. Sten Widmalm, professor i statsvetenskap vid Uppsala universitet. Johan von Schreeb, professor i global katastrofmedicin vid Karolinska institutet. Syrgasbristen på flera ställen i Indien är enorm. Flera tusen människor om dagen dör till följd av covid-19 i Indien och under lördagen publicerade indiska myndigheter sina senaste siffror över hur många som dött det senaste dygnet: 2 624 personer. Den egentliga siffran antas vara betydligt högre, både på grund av bristfällig smittspårning men även för att myndigheterna tros försöka dölja den allt mörkare statistiken. Sten Widmalm är professor i statsvetenskap vid Uppsala universitet och expert på bland annat Indien. Han är övertygad om att landets premiärminister, Narendra Modi, och hans hindunationalistiska parti BJP har spelat en roll i den explosiva smittspridning som just nu sker i Indien. 
573	PBLMD	PBLMD	2021-04-24	60 sekunder: Därför kan vi inte bara vaccinera äldre och riskgrupper Unga och friska personer insjuknar oftast inte lika allvarligt i covid-19 som äldre och personer i riskgrupper. Men även unga riskerar att drabbas om smittspridningen fortsätter och vaccineringen dröjer. SVT Vetenskap reder ut varför plötsligt äldre och riskgrupper kan sluta vara skyddade om smittan fortsätter spridas hos de yngre. 
574	PBLMD	PBLMD	2021-04-24	Covidrekord i Indien - för tredje dagen i rad Sjukvårdssystemet i Indien är under hård press. För tredje dagen i rad stiger antal nya fall av covidsmittade. Sjukhusen i Indien larmar om att trycket från alla nya covidpatienter är för stort. På ett sjukhus i Delhi är syrgasen på väg att ta slut. Trots att sjukhuset beställt 8000 liter syrgas, fick de bara 500 liter. "Det räcker bara i 45 minuter" säger doktor Gupta på Batra sjukhuset i Dehli. Ökad produktion bland syreanläggningar Samtidigt har syreanläggningar i Indien ökat sin produktion för att möta de medicinska behov som uppstår i landet, rapporterar Reuters. Abhishek som har fört sin covidsjuka svärfar till sjukhuset är nu orolig. "De säger att det inte finns några läkare kvar på akuten" säger han. 
575	NEWS	NEWS	2021-04-25	Av en lycklig slump drabbades inte Sverige av samma panik som resten av världen, menar Johan Anderberg. I nya boken "Flocken" skriver han om Sveriges udda pandemihantering. Johan Anderberg kör Tegnell-stilen. Han kommer utan cykelhjälm på sin svarta herrcykel. I nästan ett år har han skrivit på en bok om Sveriges vägval under coronapandemin. Det är en bok som bland annat handlar om hur man kan se på risk och fara. Boken handlar också om priset för frihetsinskränkningar, i en tid när människor världen över utsatts för en extrem nedstängningspolitik. 
576	PBLMD	PBLMD	2021-04-25	Arne Karlsson, 71, är en av omkring 26 procent i åldrarna 71-80 år som saknar bank-id. Trots att han inte kunde boka tid för vaccination via appen Alltid öppet fick han nyligen sin första vaccindos. - Eftersom jag har antikroppar har jag inte känt den här pressen att det varit bråttom för just mig att bli vaccinerad, men jag hade kunnat vara stressad och då hade jag nog varit förbannad, säger Arne Karlsson. Någon särskild information om hur han ska gå tillväga för att boka tid till vaccinering utan bank-id har han inte nåtts av. - Jag förstår att det här inte är så himla lätt för myndigheterna att hantera, men visst kan jag förstå att det finns många som är lite villrådiga kring hur det här har fungerat, säger Arne Karlsson. Titta på videon och följ med när Arne Karlsson får sin första vaccindos på vårdcentralen. 
577	PBLMD	PBLMD	2021-04-25	Massvaccineringen i Storbritannien rullar på och nu har två tredjedelar av den vuxna befolkningen fått minst en spruta. Astra Zeneca är det vanligaste vaccinet, men trots larmen om allvarliga biverkningar, verkar britterna inte tveka när de kallas till vaccinering. "Det handlar om krisberedskap och Dunkirk-spirit" säger svenska Anna Rose, som bott i England i över 20 år. I Sverige vittnar personal på flera vaccinationsmottagningar om att människor vägrar ta Astra Zenecas vaccin och att de har tvingats slänga vaccindoser som inte kommit till användning. I Storbritannien har omkring 21 miljoner människor fått Astra Zenecas vaccin. Det har kommit flera rapporter om misstänka biverkningar och just nu utreder brittiska myndigheter 32 dödsfall med misstänkt koppling till Astra Zenecas vaccin. Men likväl rullar massvaccineringen på och det brittiska samhället kan öppna upp mer och mer. Hör Londonbon och frilansjournalisten Jonas Sverin och svenska Anna Rose som bott i England i 20 år om hur den brittiska vaccinviljan hänger samman med erfarenheter från andra världskriget. 
